 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:46.94 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:47.08 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:47.22 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:47.37 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:47.51 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:47.65 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:47.79 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:47.94 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:48.09 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:48.24 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:48.38 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   1:48.54 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:48.67 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:48.81 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   1:48.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:49.09 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:49.24 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:49.37 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:49.52 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:49.66 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:49.81 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:49.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:50.11 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:50.25 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:50.39 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:50.54 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   1:50.69 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:50.83 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   1:50.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:51.11 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:51.25 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:51.39 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:51.53 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:51.67 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:51.81 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:51.94 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:52.08 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   1:52.24 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:52.39 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   1:52.54 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:52.69 a.out
 5689 akhilesh  20   0    4200    672    592 R  16.0  0.0   1:52.85 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:52.99 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:53.13 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   1:53.29 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:53.43 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:53.58 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:53.73 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:53.86 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:54.00 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   1:54.13 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:54.27 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:54.42 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:54.56 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:54.70 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   1:54.83 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:54.97 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   1:55.10 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:55.25 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:55.39 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:55.53 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:55.66 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:55.80 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:55.94 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:56.08 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:56.23 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:56.38 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:56.53 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:56.67 a.out
