10
45
48.5
28.7128712871
0
16.5
49.2385786802
46.9696969697
26
0
18
48.7562189055
49.7461928934
23.1155778894
0
23.5
49.2385786802
48.743718593
17.5879396985
0
29
49
47.2361809045
15
0
30.8457711443
48.4693877551
49.7461928934
10.9452736318
0
36.1809045226
50.2538071066
46.2311557789
6.0301507538
0
40.5
50
46.192893401
0
0
48
47.9797979798
42.7860696517
0
2.5125628141
47.5
47.0297029703
40.7035175879
0
5.4455445545
48.743718593
49.4949494949
32.6732673267
0.5
13
48.7562189055
45.7286432161
28.5
0
16.9154228856
48.4848484848
48.7804878049
23.8578680203
0
22.5
46.4646464646
47.9797979798
23.2323232323
0
21.5
47
50.7692307692
21.1055276382
0.4975124378
25
49.7409326425
44.5
20.8121827411
0
24.5
49.2462311558
51.2820512821
17.1717171717
0
28.855721393
50
45.9595959596
13.1313131313
0
33.6683417085
50
49
7.5
0
38.5
44.8453608247
46.5
10.0502512563
0
35.3233830846
48.4848484848
46.7980295567
9.0452261307
0
37.5
47.6923076923
46
8.040201005
0
37.1287128713
49
48.7562189055
4.0404040404
0
42.5
47.2361809045
50
1
0.5
44.2786069652
44.9494949495
50.2564102564
0
0
46
49.2462311558
42.5
0
3.0150753769
49
47.5
37.3737373737
0
5.4726368159
49.4949494949
51.3089005236
36.8686868687
0
8.9552238806
46.5
46.9696969697
34.4827586207
0
9
48.2587064677
49.2385786802
33.1632653061
0
12.5
47.7386934673
48.275862069
28.7878787879
0
17.4129353234
46.7336683417
49.4845360825
25.6281407035
0
21
49.2537313433
48
20.6030150754
0
26
46.5
48.743718593
17.7664974619
0
29
49.2307692308
48.7562189055
12.1827411168
0
33.8308457711
50
46.2311557789
8.4577114428
0
37.6884422111
45.9595959596
46.4646464646
9.9502487562
0
36
50.2512562814
45.2261306533
7.0707070707
0
39.3034825871
47.7386934673
46
3
0.5
43
48.2926829268
44.4444444444
0
1
50
47.7832512315
40.2985074627
0
5
47
48.9795918367
39.6907216495
0
7.960199005
46.7336683417
48.7179487179
36.6834170854
0
6.9651741294
49.2462311558
48.7684729064
32.3383084577
0
11.9402985075
49.7461928934
49.5
