X
0.7653061224
0.5102040816
14.8717948718
23.5602094241
12.213740458
17.1355498721
25.0645994832
13.5064935065
16.0206718346
12.0204603581
13.164556962
15.6010230179
12.9441624365
20.3125
15.3452685422
19.0355329949
17.3126614987
16.1538461538
14.9367088608
12.4681933842
15.404040404
15.7760814249
3.5989717224
1.0050251256
2.2727272727
7.9081632653
2.0304568528
2.7707808564
18.9873417722
31.3131313131
28.2115869018
31.6326530612
28.8607594937
28.4615384615
31.0432569975
25
28.5714285714
29.7435897436
27.6381909548
27.9301745636
28.5347043702
29.5739348371
28.8944723618
29.5918367347
28.5714285714
21.4105793451
6.2814070352
7.7519379845
15.2284263959
3.8461538462
1.0230179028
0.7556675063
0.7614213198
0.7556675063
0.7653061224
3.5623409669
2.8571428571
2.5773195876
10.2362204724
4.0302267003
6.0301507538
5.4187192118
5.6097560976
6.7331670823
6.345177665
5.3164556962
6.0453400504
5.5415617129
5.5837563452
4.5454545455
4.5918367347
4.1237113402
3.8167938931
4.3147208122
3.0534351145
3.8265306122
5.303030303
6.0913705584
6.835443038
6.0606060606
6.0913705584
5.6265984655
5.3299492386
5.3571428571
4.6511627907
4.7858942066
4.0712468193
4.5569620253
4.0712468193
4
3.0379746835
4.0920716113
4.1237113402
3.8265306122
7.7720207254
9.0439276486
11.9289340102
7.4168797954
11.8251928021
15.5778894472
7.3417721519
11.3110539846
6.2827225131
5.9431524548
5.1150895141
6.2972292191
7.5949367089
4.347826087
5.3435114504
9.7744360902
11.5288220551
10.0755667506
8.564231738
5.3435114504
5.5837563452
4.347826087
4.1025641026
4.4386422977
3.3419023136
5.2763819096
5.0377833753
4.4155844156
4.6632124352
4.5801526718
4.7738693467
3.7974683544
3.274559194
4.0506329114
5.2763819096
3.6082474227
5.0251256281
4.3147208122
4.358974359
5.0251256281
9.7112860892
8.3544303798
8.9058524173
6.3938618926
6.2814070352
4.3037974684
5.076142132
5.8823529412
5.2631578947
4.1362530414
4.6683046683
4.4665012407
4.7858942066
4.5340050378
4.2394014963
4.8101265823
3.7313432836
4.2288557214
4.8101265823
3.7974683544
4.5918367347
4.7738693467
4.5226130653
4.5685279188
4.8223350254
4.5454545455
4.358974359
3.807106599
4.2929292929
4.5801526718
5.3435114504
4.282115869
4.5569620253
8.3756345178
6
3.6842105263
4.7263681592
4.3037974684
4.3147208122
2.7918781726
6.582278481
4.4386422977
4.8101265823
5.303030303
6.5162907268
9.0439276486
8.9743589744
19.3121693122
26.7175572519
20.3007518797
31.2977099237
29.1878172589
27.6923076923
26.582278481
29.7435897436
30.1546391753
28.0205655527
26.1421319797
30.4020100503
28.4634760705
27.7078085642
28.1725888325
28.6445012788
29.6675191816
29.381443299
30.179028133
29.5165394402
22.7979274611
10.2827763496
7.0886075949
18.2989690722
8.5051546392
6.6157760814
4.3147208122
9.3670886076
6.887755102
7.5376884422
8.1885856079
5.223880597
4.8661800487
3.7688442211
10.0502512563
7.3417721519
8.883248731
5.3571428571
9.7435897436
5.0632911392
6.7010309278
4.0712468193
3.7878787879
5.3435114504
5.5837563452
5.8974358974
6.5491183879
6.3291139241
5.8227848101
5.3164556962
6.1224489796
5.1150895141
5.3571428571
5.3299492386
4.9479166667
4.2929292929
4.797979798
3.5175879397
3.7878787879
3.9800995025
4.1131105399
4.347826087
4.5454545455
3.5353535354
3.7128712871
5.75
5.527638191
6.783919598
5.6265984655
5.8524173028
5.9850374065
5.75
5.5696202532
6.3131313131
5.5837563452
5.303030303
5.5696202532
5.8524173028
5.8375634518
6.2656641604
6.345177665
6.2656641604
5.4726368159
5.3527980535
5.0847457627
4.4776119403
4.5569620253
5.8524173028
4.5112781955
5.1020408163
4.797979798
4.8843187661
4.5918367347
5.2763819096
5.3164556962
5.8673469388
5.0377833753
5.612244898
5.3435114504
4.5226130653
6.1381074169
5.8974358974
5.8227848101
5.1020408163
5.6265984655
5.3571428571
4.797979798
4.5569620253
5.303030303
5.3846153846
5.3299492386
6
